"rules","support","confidence","lift"
"{0,长度单位} => {角的初步认识}",0.046,0.6,2.167
"{表内乘法（二）,统计,数学广角} => {认识时间}",0.092,1,5.132
"{表内乘法（二）,统计,认识时间} => {数学广角}",0.092,1,5.132
"{认识时间,数学广角} => {表内乘法（二）,统计}",0.092,1,10.833
"{表内乘法（二）,统计,数学广角} => {表内乘法（一）,观察物体}",0.092,1,4.535
"{表内乘法（二）,统计,表内乘法（一）,观察物体} => {数学广角}",0.092,1,5.132
"{表内乘法（一）,观察物体,数学广角} => {表内乘法（二）,统计}",0.092,1,10.833
"{表内乘法（二）,统计,数学广角} => {角的初步认识}",0.092,1,3.611
"{表内乘法（二）,统计,角的初步认识} => {数学广角}",0.092,1,5.132
"{角的初步认识,数学广角} => {表内乘法（二）,统计}",0.092,1,10.833
"{表内乘法（二）,统计,数学广角} => {解决问题}",0.092,1,2.826
"{表内乘法（二）,统计,解决问题} => {数学广角}",0.092,1,5.132
"{解决问题,数学广角} => {表内乘法（二）,统计}",0.092,1,10.833
"{表内乘法（二）,统计,数学广角} => {长度单位}",0.092,1,2.407
"{表内乘法（二）,统计,长度单位} => {数学广角}",0.092,1,5.132
"{数学广角,长度单位} => {表内乘法（二）,统计}",0.092,1,10.833
"{表内乘法（二）,统计,认识时间} => {表内乘法（一）,观察物体}",0.092,1,4.535
"{表内乘法（二）,统计,表内乘法（一）,观察物体} => {认识时间}",0.092,1,5.132
"{表内乘法（一）,观察物体,认识时间} => {表内乘法（二）,统计}",0.092,0.9,9.75
"{表内乘法（二）,统计,认识时间} => {角的初步认识}",0.092,1,3.611
"{表内乘法（二）,统计,角的初步认识} => {认识时间}",0.092,1,5.132
"{角的初步认识,认识时间} => {表内乘法（二）,统计}",0.092,0.9,9.75
"{表内乘法（二）,统计,认识时间} => {解决问题}",0.092,1,2.826
"{表内乘法（二）,统计,解决问题} => {认识时间}",0.092,1,5.132
"{表内乘法（二）,统计,认识时间} => {长度单位}",0.092,1,2.407
"{表内乘法（二）,统计,长度单位} => {认识时间}",0.092,1,5.132
"{认识时间,长度单位} => {表内乘法（二）,统计}",0.092,0.9,9.75
"{表内乘法（二）,统计,表内乘法（一）,观察物体} => {角的初步认识}",0.092,1,3.611
"{表内乘法（二）,统计,角的初步认识} => {表内乘法（一）,观察物体}",0.092,1,4.535
"{表内乘法（一）,观察物体,角的初步认识} => {表内乘法（二）,统计}",0.092,0.9,9.75
"{表内乘法（二）,统计,表内乘法（一）,观察物体} => {解决问题}",0.092,1,2.826
"{表内乘法（二）,统计,解决问题} => {表内乘法（一）,观察物体}",0.092,1,4.535
"{表内乘法（一）,观察物体,解决问题} => {表内乘法（二）,统计}",0.092,0.9,9.75
"{表内乘法（二）,统计,表内乘法（一）,观察物体} => {长度单位}",0.092,1,2.407
"{表内乘法（二）,统计,长度单位} => {表内乘法（一）,观察物体}",0.092,1,4.535
"{表内乘法（一）,观察物体,长度单位} => {表内乘法（二）,统计}",0.092,0.9,9.75
"{表内乘法（二）,统计,角的初步认识} => {解决问题}",0.092,1,2.826
"{表内乘法（二）,统计,解决问题} => {角的初步认识}",0.092,1,3.611
"{角的初步认识,解决问题} => {表内乘法（二）,统计}",0.092,0.9,9.75
"{表内乘法（二）,统计,角的初步认识} => {长度单位}",0.092,1,2.407
"{表内乘法（二）,统计,长度单位} => {角的初步认识}",0.092,1,3.611
"{表内乘法（二）,统计,解决问题} => {长度单位}",0.092,1,2.407
"{表内乘法（二）,统计,长度单位} => {解决问题}",0.092,1,2.826
"{解决问题,长度单位} => {表内乘法（二）,统计}",0.092,0.9,9.75
"{认识时间,数学广角} => {表内乘法（一）,观察物体}",0.092,1,4.535
"{表内乘法（一）,观察物体,数学广角} => {认识时间}",0.092,1,5.132
"{表内乘法（一）,观察物体,认识时间} => {数学广角}",0.092,0.9,4.618
"{认识时间,数学广角} => {角的初步认识}",0.092,1,3.611
"{角的初步认识,数学广角} => {认识时间}",0.092,1,5.132
"{角的初步认识,认识时间} => {数学广角}",0.092,0.9,4.618
"{认识时间,数学广角} => {解决问题}",0.092,1,2.826
"{解决问题,数学广角} => {认识时间}",0.092,1,5.132
"{认识时间,数学广角} => {长度单位}",0.092,1,2.407
"{数学广角,长度单位} => {认识时间}",0.092,1,5.132
"{认识时间,长度单位} => {数学广角}",0.092,0.9,4.618
"{表内乘法（一）,观察物体,数学广角} => {角的初步认识}",0.092,1,3.611
"{角的初步认识,数学广角} => {表内乘法（一）,观察物体}",0.092,1,4.535
"{表内乘法（一）,观察物体,角的初步认识} => {数学广角}",0.092,0.9,4.618
"{表内乘法（一）,观察物体,数学广角} => {解决问题}",0.092,1,2.826
"{解决问题,数学广角} => {表内乘法（一）,观察物体}",0.092,1,4.535
"{表内乘法（一）,观察物体,解决问题} => {数学广角}",0.092,0.9,4.618
"{表内乘法（一）,观察物体,数学广角} => {长度单位}",0.092,1,2.407
"{数学广角,长度单位} => {表内乘法（一）,观察物体}",0.092,1,4.535
"{表内乘法（一）,观察物体,长度单位} => {数学广角}",0.092,0.9,4.618
"{角的初步认识,数学广角} => {解决问题}",0.092,1,2.826
"{解决问题,数学广角} => {角的初步认识}",0.092,1,3.611
"{角的初步认识,解决问题} => {数学广角}",0.092,0.9,4.618
"{角的初步认识,数学广角} => {长度单位}",0.092,1,2.407
"{数学广角,长度单位} => {角的初步认识}",0.092,1,3.611
"{解决问题,数学广角} => {长度单位}",0.092,1,2.407
"{数学广角,长度单位} => {解决问题}",0.092,1,2.826
"{解决问题,长度单位} => {数学广角}",0.092,0.9,4.618
"{表内乘法（一）,观察物体,认识时间} => {角的初步认识}",0.103,1,3.611
"{角的初步认识,认识时间} => {表内乘法（一）,观察物体}",0.103,1,4.535
"{表内乘法（一）,观察物体,角的初步认识} => {认识时间}",0.103,1,5.132
"{表内乘法（一）,观察物体,认识时间} => {解决问题}",0.103,1,2.826
"{表内乘法（一）,观察物体,解决问题} => {认识时间}",0.103,1,5.132
"{表内乘法（一）,观察物体,认识时间} => {长度单位}",0.103,1,2.407
"{认识时间,长度单位} => {表内乘法（一）,观察物体}",0.103,1,4.535
"{表内乘法（一）,观察物体,长度单位} => {认识时间}",0.103,1,5.132
"{角的初步认识,认识时间} => {解决问题}",0.103,1,2.826
"{角的初步认识,解决问题} => {认识时间}",0.103,1,5.132
"{角的初步认识,认识时间} => {长度单位}",0.103,1,2.407
"{认识时间,长度单位} => {角的初步认识}",0.103,1,3.611
"{认识时间,长度单位} => {解决问题}",0.103,1,2.826
"{解决问题,长度单位} => {认识时间}",0.103,1,5.132
"{表内乘法（一）,观察物体,角的初步认识} => {解决问题}",0.103,1,2.826
"{表内乘法（一）,观察物体,解决问题} => {角的初步认识}",0.103,1,3.611
"{角的初步认识,解决问题} => {表内乘法（一）,观察物体}",0.103,1,4.535
"{表内乘法（一）,观察物体,角的初步认识} => {长度单位}",0.103,1,2.407
"{表内乘法（一）,观察物体,长度单位} => {角的初步认识}",0.103,1,3.611
"{表内乘法（一）,观察物体,解决问题} => {长度单位}",0.103,1,2.407
"{表内乘法（一）,观察物体,长度单位} => {解决问题}",0.103,1,2.826
"{解决问题,长度单位} => {表内乘法（一）,观察物体}",0.103,1,4.535
"{角的初步认识,解决问题} => {长度单位}",0.103,1,2.407
"{解决问题,长度单位} => {角的初步认识}",0.103,1,3.611
"{0,表内乘法（一）,角的初步认识} => {长度单位}",0.015,1,2.407
"{0,表内乘法（一）,长度单位} => {角的初步认识}",0.015,1,3.611
"{表内乘法（二）,统计,认识时间,数学广角} => {表内乘法（一）,观察物体}",0.092,1,4.535
"{表内乘法（二）,统计,表内乘法（一）,观察物体,数学广角} => {认识时间}",0.092,1,5.132
"{表内乘法（二）,统计,表内乘法（一）,观察物体,认识时间} => {数学广角}",0.092,1,5.132
"{表内乘法（一）,观察物体,认识时间,数学广角} => {表内乘法（二）,统计}",0.092,1,10.833
"{表内乘法（二）,统计,认识时间,数学广角} => {角的初步认识}",0.092,1,3.611
"{表内乘法（二）,统计,角的初步认识,数学广角} => {认识时间}",0.092,1,5.132
"{表内乘法（二）,统计,角的初步认识,认识时间} => {数学广角}",0.092,1,5.132
"{角的初步认识,认识时间,数学广角} => {表内乘法（二）,统计}",0.092,1,10.833
"{表内乘法（二）,统计,认识时间,数学广角} => {解决问题}",0.092,1,2.826
"{表内乘法（二）,统计,解决问题,数学广角} => {认识时间}",0.092,1,5.132
"{表内乘法（二）,统计,解决问题,认识时间} => {数学广角}",0.092,1,5.132
"{解决问题,认识时间,数学广角} => {表内乘法（二）,统计}",0.092,1,10.833
"{表内乘法（二）,统计,认识时间,数学广角} => {长度单位}",0.092,1,2.407
"{表内乘法（二）,统计,数学广角,长度单位} => {认识时间}",0.092,1,5.132
"{表内乘法（二）,统计,认识时间,长度单位} => {数学广角}",0.092,1,5.132
"{认识时间,数学广角,长度单位} => {表内乘法（二）,统计}",0.092,1,10.833
"{表内乘法（二）,统计,表内乘法（一）,观察物体,数学广角} => {角的初步认识}",0.092,1,3.611
"{表内乘法（二）,统计,角的初步认识,数学广角} => {表内乘法（一）,观察物体}",0.092,1,4.535
"{表内乘法（二）,统计,表内乘法（一）,观察物体,角的初步认识} => {数学广角}",0.092,1,5.132
"{表内乘法（一）,观察物体,角的初步认识,数学广角} => {表内乘法（二）,统计}",0.092,1,10.833
"{表内乘法（二）,统计,表内乘法（一）,观察物体,数学广角} => {解决问题}",0.092,1,2.826
"{表内乘法（二）,统计,解决问题,数学广角} => {表内乘法（一）,观察物体}",0.092,1,4.535
"{表内乘法（二）,统计,表内乘法（一）,观察物体,解决问题} => {数学广角}",0.092,1,5.132
"{表内乘法（一）,观察物体,解决问题,数学广角} => {表内乘法（二）,统计}",0.092,1,10.833
"{表内乘法（二）,统计,表内乘法（一）,观察物体,数学广角} => {长度单位}",0.092,1,2.407
"{表内乘法（二）,统计,数学广角,长度单位} => {表内乘法（一）,观察物体}",0.092,1,4.535
"{表内乘法（二）,统计,表内乘法（一）,观察物体,长度单位} => {数学广角}",0.092,1,5.132
"{表内乘法（一）,观察物体,数学广角,长度单位} => {表内乘法（二）,统计}",0.092,1,10.833
"{表内乘法（二）,统计,角的初步认识,数学广角} => {解决问题}",0.092,1,2.826
"{表内乘法（二）,统计,解决问题,数学广角} => {角的初步认识}",0.092,1,3.611
"{表内乘法（二）,统计,角的初步认识,解决问题} => {数学广角}",0.092,1,5.132
"{角的初步认识,解决问题,数学广角} => {表内乘法（二）,统计}",0.092,1,10.833
"{表内乘法（二）,统计,角的初步认识,数学广角} => {长度单位}",0.092,1,2.407
"{表内乘法（二）,统计,数学广角,长度单位} => {角的初步认识}",0.092,1,3.611
"{表内乘法（二）,统计,角的初步认识,长度单位} => {数学广角}",0.092,1,5.132
"{角的初步认识,数学广角,长度单位} => {表内乘法（二）,统计}",0.092,1,10.833
"{表内乘法（二）,统计,解决问题,数学广角} => {长度单位}",0.092,1,2.407
"{表内乘法（二）,统计,数学广角,长度单位} => {解决问题}",0.092,1,2.826
"{表内乘法（二）,统计,解决问题,长度单位} => {数学广角}",0.092,1,5.132
"{解决问题,数学广角,长度单位} => {表内乘法（二）,统计}",0.092,1,10.833
"{表内乘法（二）,统计,表内乘法（一）,观察物体,认识时间} => {角的初步认识}",0.092,1,3.611
"{表内乘法（二）,统计,角的初步认识,认识时间} => {表内乘法（一）,观察物体}",0.092,1,4.535
"{表内乘法（二）,统计,表内乘法（一）,观察物体,角的初步认识} => {认识时间}",0.092,1,5.132
"{表内乘法（一）,观察物体,角的初步认识,认识时间} => {表内乘法（二）,统计}",0.092,0.9,9.75
"{表内乘法（二）,统计,表内乘法（一）,观察物体,认识时间} => {解决问题}",0.092,1,2.826
"{表内乘法（二）,统计,解决问题,认识时间} => {表内乘法（一）,观察物体}",0.092,1,4.535
"{表内乘法（二）,统计,表内乘法（一）,观察物体,解决问题} => {认识时间}",0.092,1,5.132
"{表内乘法（一）,观察物体,解决问题,认识时间} => {表内乘法（二）,统计}",0.092,0.9,9.75
"{表内乘法（二）,统计,表内乘法（一）,观察物体,认识时间} => {长度单位}",0.092,1,2.407
"{表内乘法（二）,统计,认识时间,长度单位} => {表内乘法（一）,观察物体}",0.092,1,4.535
"{表内乘法（二）,统计,表内乘法（一）,观察物体,长度单位} => {认识时间}",0.092,1,5.132
"{表内乘法（一）,观察物体,认识时间,长度单位} => {表内乘法（二）,统计}",0.092,0.9,9.75
"{表内乘法（二）,统计,角的初步认识,认识时间} => {解决问题}",0.092,1,2.826
"{表内乘法（二）,统计,解决问题,认识时间} => {角的初步认识}",0.092,1,3.611
"{表内乘法（二）,统计,角的初步认识,解决问题} => {认识时间}",0.092,1,5.132
"{角的初步认识,解决问题,认识时间} => {表内乘法（二）,统计}",0.092,0.9,9.75
"{表内乘法（二）,统计,角的初步认识,认识时间} => {长度单位}",0.092,1,2.407
"{表内乘法（二）,统计,认识时间,长度单位} => {角的初步认识}",0.092,1,3.611
"{表内乘法（二）,统计,角的初步认识,长度单位} => {认识时间}",0.092,1,5.132
"{角的初步认识,认识时间,长度单位} => {表内乘法（二）,统计}",0.092,0.9,9.75
"{表内乘法（二）,统计,解决问题,认识时间} => {长度单位}",0.092,1,2.407
"{表内乘法（二）,统计,认识时间,长度单位} => {解决问题}",0.092,1,2.826
"{表内乘法（二）,统计,解决问题,长度单位} => {认识时间}",0.092,1,5.132
"{解决问题,认识时间,长度单位} => {表内乘法（二）,统计}",0.092,0.9,9.75
"{表内乘法（二）,统计,表内乘法（一）,观察物体,角的初步认识} => {解决问题}",0.092,1,2.826
"{表内乘法（二）,统计,表内乘法（一）,观察物体,解决问题} => {角的初步认识}",0.092,1,3.611
"{表内乘法（二）,统计,角的初步认识,解决问题} => {表内乘法（一）,观察物体}",0.092,1,4.535
"{表内乘法（一）,观察物体,角的初步认识,解决问题} => {表内乘法（二）,统计}",0.092,0.9,9.75
"{表内乘法（二）,统计,表内乘法（一）,观察物体,角的初步认识} => {长度单位}",0.092,1,2.407
"{表内乘法（二）,统计,表内乘法（一）,观察物体,长度单位} => {角的初步认识}",0.092,1,3.611
"{表内乘法（二）,统计,角的初步认识,长度单位} => {表内乘法（一）,观察物体}",0.092,1,4.535
"{表内乘法（一）,观察物体,角的初步认识,长度单位} => {表内乘法（二）,统计}",0.092,0.9,9.75
"{表内乘法（二）,统计,表内乘法（一）,观察物体,解决问题} => {长度单位}",0.092,1,2.407
"{表内乘法（二）,统计,表内乘法（一）,观察物体,长度单位} => {解决问题}",0.092,1,2.826
"{表内乘法（二）,统计,解决问题,长度单位} => {表内乘法（一）,观察物体}",0.092,1,4.535
"{表内乘法（一）,观察物体,解决问题,长度单位} => {表内乘法（二）,统计}",0.092,0.9,9.75
"{表内乘法（二）,统计,角的初步认识,解决问题} => {长度单位}",0.092,1,2.407
"{表内乘法（二）,统计,角的初步认识,长度单位} => {解决问题}",0.092,1,2.826
"{表内乘法（二）,统计,解决问题,长度单位} => {角的初步认识}",0.092,1,3.611
"{角的初步认识,解决问题,长度单位} => {表内乘法（二）,统计}",0.092,0.9,9.75
"{表内乘法（一）,观察物体,认识时间,数学广角} => {角的初步认识}",0.092,1,3.611
"{角的初步认识,认识时间,数学广角} => {表内乘法（一）,观察物体}",0.092,1,4.535
"{表内乘法（一）,观察物体,角的初步认识,数学广角} => {认识时间}",0.092,1,5.132
"{表内乘法（一）,观察物体,角的初步认识,认识时间} => {数学广角}",0.092,0.9,4.618
"{表内乘法（一）,观察物体,认识时间,数学广角} => {解决问题}",0.092,1,2.826
"{解决问题,认识时间,数学广角} => {表内乘法（一）,观察物体}",0.092,1,4.535
"{表内乘法（一）,观察物体,解决问题,数学广角} => {认识时间}",0.092,1,5.132
"{表内乘法（一）,观察物体,解决问题,认识时间} => {数学广角}",0.092,0.9,4.618
"{表内乘法（一）,观察物体,认识时间,数学广角} => {长度单位}",0.092,1,2.407
"{认识时间,数学广角,长度单位} => {表内乘法（一）,观察物体}",0.092,1,4.535
"{表内乘法（一）,观察物体,数学广角,长度单位} => {认识时间}",0.092,1,5.132
"{表内乘法（一）,观察物体,认识时间,长度单位} => {数学广角}",0.092,0.9,4.618
"{角的初步认识,认识时间,数学广角} => {解决问题}",0.092,1,2.826
"{解决问题,认识时间,数学广角} => {角的初步认识}",0.092,1,3.611
"{角的初步认识,解决问题,数学广角} => {认识时间}",0.092,1,5.132
"{角的初步认识,解决问题,认识时间} => {数学广角}",0.092,0.9,4.618
"{角的初步认识,认识时间,数学广角} => {长度单位}",0.092,1,2.407
"{认识时间,数学广角,长度单位} => {角的初步认识}",0.092,1,3.611
"{角的初步认识,数学广角,长度单位} => {认识时间}",0.092,1,5.132
"{角的初步认识,认识时间,长度单位} => {数学广角}",0.092,0.9,4.618
"{解决问题,认识时间,数学广角} => {长度单位}",0.092,1,2.407
"{认识时间,数学广角,长度单位} => {解决问题}",0.092,1,2.826
"{解决问题,数学广角,长度单位} => {认识时间}",0.092,1,5.132
"{解决问题,认识时间,长度单位} => {数学广角}",0.092,0.9,4.618
"{表内乘法（一）,观察物体,角的初步认识,数学广角} => {解决问题}",0.092,1,2.826
"{表内乘法（一）,观察物体,解决问题,数学广角} => {角的初步认识}",0.092,1,3.611
"{角的初步认识,解决问题,数学广角} => {表内乘法（一）,观察物体}",0.092,1,4.535
"{表内乘法（一）,观察物体,角的初步认识,解决问题} => {数学广角}",0.092,0.9,4.618
"{表内乘法（一）,观察物体,角的初步认识,数学广角} => {长度单位}",0.092,1,2.407
"{表内乘法（一）,观察物体,数学广角,长度单位} => {角的初步认识}",0.092,1,3.611
"{角的初步认识,数学广角,长度单位} => {表内乘法（一）,观察物体}",0.092,1,4.535
"{表内乘法（一）,观察物体,角的初步认识,长度单位} => {数学广角}",0.092,0.9,4.618
"{表内乘法（一）,观察物体,解决问题,数学广角} => {长度单位}",0.092,1,2.407
"{表内乘法（一）,观察物体,数学广角,长度单位} => {解决问题}",0.092,1,2.826
"{解决问题,数学广角,长度单位} => {表内乘法（一）,观察物体}",0.092,1,4.535
"{表内乘法（一）,观察物体,解决问题,长度单位} => {数学广角}",0.092,0.9,4.618
"{角的初步认识,解决问题,数学广角} => {长度单位}",0.092,1,2.407
"{角的初步认识,数学广角,长度单位} => {解决问题}",0.092,1,2.826
"{解决问题,数学广角,长度单位} => {角的初步认识}",0.092,1,3.611
"{角的初步认识,解决问题,长度单位} => {数学广角}",0.092,0.9,4.618
"{表内乘法（一）,观察物体,角的初步认识,认识时间} => {解决问题}",0.103,1,2.826
"{表内乘法（一）,观察物体,解决问题,认识时间} => {角的初步认识}",0.103,1,3.611
"{角的初步认识,解决问题,认识时间} => {表内乘法（一）,观察物体}",0.103,1,4.535
"{表内乘法（一）,观察物体,角的初步认识,解决问题} => {认识时间}",0.103,1,5.132
"{表内乘法（一）,观察物体,角的初步认识,认识时间} => {长度单位}",0.103,1,2.407
"{表内乘法（一）,观察物体,认识时间,长度单位} => {角的初步认识}",0.103,1,3.611
"{角的初步认识,认识时间,长度单位} => {表内乘法（一）,观察物体}",0.103,1,4.535
"{表内乘法（一）,观察物体,角的初步认识,长度单位} => {认识时间}",0.103,1,5.132
"{表内乘法（一）,观察物体,解决问题,认识时间} => {长度单位}",0.103,1,2.407
"{表内乘法（一）,观察物体,认识时间,长度单位} => {解决问题}",0.103,1,2.826
"{解决问题,认识时间,长度单位} => {表内乘法（一）,观察物体}",0.103,1,4.535
"{表内乘法（一）,观察物体,解决问题,长度单位} => {认识时间}",0.103,1,5.132
"{角的初步认识,解决问题,认识时间} => {长度单位}",0.103,1,2.407
"{角的初步认识,认识时间,长度单位} => {解决问题}",0.103,1,2.826
"{解决问题,认识时间,长度单位} => {角的初步认识}",0.103,1,3.611
"{角的初步认识,解决问题,长度单位} => {认识时间}",0.103,1,5.132
"{表内乘法（一）,观察物体,角的初步认识,解决问题} => {长度单位}",0.103,1,2.407
"{表内乘法（一）,观察物体,角的初步认识,长度单位} => {解决问题}",0.103,1,2.826
"{表内乘法（一）,观察物体,解决问题,长度单位} => {角的初步认识}",0.103,1,3.611
"{角的初步认识,解决问题,长度单位} => {表内乘法（一）,观察物体}",0.103,1,4.535
"{表内乘法（二）,统计,表内乘法（一）,观察物体,认识时间,数学广角} => {角的初步认识}",0.092,1,3.611
"{表内乘法（二）,统计,角的初步认识,认识时间,数学广角} => {表内乘法（一）,观察物体}",0.092,1,4.535
"{表内乘法（二）,统计,表内乘法（一）,观察物体,角的初步认识,数学广角} => {认识时间}",0.092,1,5.132
"{表内乘法（二）,统计,表内乘法（一）,观察物体,角的初步认识,认识时间} => {数学广角}",0.092,1,5.132
"{表内乘法（一）,观察物体,角的初步认识,认识时间,数学广角} => {表内乘法（二）,统计}",0.092,1,10.833
"{表内乘法（二）,统计,表内乘法（一）,观察物体,认识时间,数学广角} => {解决问题}",0.092,1,2.826
"{表内乘法（二）,统计,解决问题,认识时间,数学广角} => {表内乘法（一）,观察物体}",0.092,1,4.535
"{表内乘法（二）,统计,表内乘法（一）,观察物体,解决问题,数学广角} => {认识时间}",0.092,1,5.132
"{表内乘法（二）,统计,表内乘法（一）,观察物体,解决问题,认识时间} => {数学广角}",0.092,1,5.132
"{表内乘法（一）,观察物体,解决问题,认识时间,数学广角} => {表内乘法（二）,统计}",0.092,1,10.833
"{表内乘法（二）,统计,表内乘法（一）,观察物体,认识时间,数学广角} => {长度单位}",0.092,1,2.407
"{表内乘法（二）,统计,认识时间,数学广角,长度单位} => {表内乘法（一）,观察物体}",0.092,1,4.535
"{表内乘法（二）,统计,表内乘法（一）,观察物体,数学广角,长度单位} => {认识时间}",0.092,1,5.132
"{表内乘法（二）,统计,表内乘法（一）,观察物体,认识时间,长度单位} => {数学广角}",0.092,1,5.132
"{表内乘法（一）,观察物体,认识时间,数学广角,长度单位} => {表内乘法（二）,统计}",0.092,1,10.833
"{表内乘法（二）,统计,角的初步认识,认识时间,数学广角} => {解决问题}",0.092,1,2.826
"{表内乘法（二）,统计,解决问题,认识时间,数学广角} => {角的初步认识}",0.092,1,3.611
"{表内乘法（二）,统计,角的初步认识,解决问题,数学广角} => {认识时间}",0.092,1,5.132
"{表内乘法（二）,统计,角的初步认识,解决问题,认识时间} => {数学广角}",0.092,1,5.132
"{角的初步认识,解决问题,认识时间,数学广角} => {表内乘法（二）,统计}",0.092,1,10.833
"{表内乘法（二）,统计,角的初步认识,认识时间,数学广角} => {长度单位}",0.092,1,2.407
"{表内乘法（二）,统计,认识时间,数学广角,长度单位} => {角的初步认识}",0.092,1,3.611
"{表内乘法（二）,统计,角的初步认识,数学广角,长度单位} => {认识时间}",0.092,1,5.132
"{表内乘法（二）,统计,角的初步认识,认识时间,长度单位} => {数学广角}",0.092,1,5.132
"{角的初步认识,认识时间,数学广角,长度单位} => {表内乘法（二）,统计}",0.092,1,10.833
"{表内乘法（二）,统计,解决问题,认识时间,数学广角} => {长度单位}",0.092,1,2.407
"{表内乘法（二）,统计,认识时间,数学广角,长度单位} => {解决问题}",0.092,1,2.826
"{表内乘法（二）,统计,解决问题,数学广角,长度单位} => {认识时间}",0.092,1,5.132
"{表内乘法（二）,统计,解决问题,认识时间,长度单位} => {数学广角}",0.092,1,5.132
"{解决问题,认识时间,数学广角,长度单位} => {表内乘法（二）,统计}",0.092,1,10.833
"{表内乘法（二）,统计,表内乘法（一）,观察物体,角的初步认识,数学广角} => {解决问题}",0.092,1,2.826
"{表内乘法（二）,统计,表内乘法（一）,观察物体,解决问题,数学广角} => {角的初步认识}",0.092,1,3.611
"{表内乘法（二）,统计,角的初步认识,解决问题,数学广角} => {表内乘法（一）,观察物体}",0.092,1,4.535
"{表内乘法（二）,统计,表内乘法（一）,观察物体,角的初步认识,解决问题} => {数学广角}",0.092,1,5.132
"{表内乘法（一）,观察物体,角的初步认识,解决问题,数学广角} => {表内乘法（二）,统计}",0.092,1,10.833
"{表内乘法（二）,统计,表内乘法（一）,观察物体,角的初步认识,数学广角} => {长度单位}",0.092,1,2.407
"{表内乘法（二）,统计,表内乘法（一）,观察物体,数学广角,长度单位} => {角的初步认识}",0.092,1,3.611
"{表内乘法（二）,统计,角的初步认识,数学广角,长度单位} => {表内乘法（一）,观察物体}",0.092,1,4.535
"{表内乘法（二）,统计,表内乘法（一）,观察物体,角的初步认识,长度单位} => {数学广角}",0.092,1,5.132
"{表内乘法（一）,观察物体,角的初步认识,数学广角,长度单位} => {表内乘法（二）,统计}",0.092,1,10.833
"{表内乘法（二）,统计,表内乘法（一）,观察物体,解决问题,数学广角} => {长度单位}",0.092,1,2.407
"{表内乘法（二）,统计,表内乘法（一）,观察物体,数学广角,长度单位} => {解决问题}",0.092,1,2.826
"{表内乘法（二）,统计,解决问题,数学广角,长度单位} => {表内乘法（一）,观察物体}",0.092,1,4.535
"{表内乘法（二）,统计,表内乘法（一）,观察物体,解决问题,长度单位} => {数学广角}",0.092,1,5.132
"{表内乘法（一）,观察物体,解决问题,数学广角,长度单位} => {表内乘法（二）,统计}",0.092,1,10.833
"{表内乘法（二）,统计,角的初步认识,解决问题,数学广角} => {长度单位}",0.092,1,2.407
"{表内乘法（二）,统计,角的初步认识,数学广角,长度单位} => {解决问题}",0.092,1,2.826
